IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IP_PROP24;IP_PROP14;IP_PROP18;IP_PROP19;IP_PROP15;IP_PROP16;IP_PROP35;IP_PROP17;IP_PROP28;IP_PROP25;IP_PROP29;IP_PROP23;IP_PROP32;IP_PROP31;IP_PROP30;IP_PROP45;IP_PROP46;IP_PROP33;IP_PROP34;IC_GROUP0;IC_GROUP1;IC_GROUP2
2038;Упаковка-планшет из ожи для украшений;1967;Y;;;/upload/iblock/4e0/4e05cfe361f37b15aabab551ad127f63.jpg;;text;/upload/iblock/8d6/8d643c90178e2a5b61533d5468d907d5.jpg;;text;upakovka_planshet_iz_ozhi_dlya_ukrasheniy;500;;000094;;;;Упаковки;;;;;;;;;;;;;;;Ювелирные изделия;Упаковки;Планшеты
2040;Кафф из золочёного серебра с эмалью и фианитом;1968;Y;;;/upload/iblock/324/32415158a1af8e62806bba5610167ef5.jpg;;text;/upload/iblock/342/3420739ab78f6195e11ebe6c21c3e4d2.jpg;;text;kaff_iz_zolochyenogo_serebra_s_emalyu_i_fianitom;500;;93170007;;;;Серьги;Золоченое серебро;;925;;;;;;;;;;;;Ювелирные изделия;Серьги;Каффы
2042;Серебряный кафф с фианитами;1969;Y;;;/upload/iblock/c48/c48dc577941fade7f5a0442ed0540919.jpg;;text;/upload/iblock/5da/5da55aceab117023abc00cdac5baf6d3.jpg;;text;serebryanyy_kaff_s_fianitami;500;;94170052;;;;Серьги;Серебро;;925;;;;;;;;;;;;Ювелирные изделия;Серьги;Каффы
2043;Упаковка-планшет для украшений;1970;Y;;;/upload/iblock/0da/0daa0cb2f54fe95d0fb1cfbf4b392ea7.jpg;;text;/upload/iblock/14e/14e0b91956874824a1c4c6a85600b90a.jpg;;text;upakovka_planshet_dlya_ukrasheniy;500;;000095;;;;Упаковки;;;;;;;;;;;;;;;Ювелирные изделия;Упаковки;Планшеты
2045;Серьги-цепочки из золота;1971;Y;;;/upload/iblock/d1c/d1c1f5bec61689e91eb2499870dac284.jpg;;text;/upload/iblock/b11/b116127f57366b9a3dc9ed0e7c2f2196.jpg;;text;sergi_tsepochki_iz_zolota;500;;026841;;;;Серьги;Красное золото;;585;;;;;;;;;;;;Ювелирные изделия;Серьги;Серьги-цепочки
2046;Упаковка-планшет из кожи для украшений;1972;Y;;;/upload/iblock/ad2/ad2141d5d6d4bd2e40490f0d25cbce34.jpg;;text;/upload/iblock/bb9/bb917ba1a51a67bfafb651f07ee75b7c.jpg;;text;upakovka_planshet_iz_kozhi_dlya_ukrasheniy;500;;000096;;;;Упаковки;;;;;;;;;;;;;;;Ювелирные изделия;Упаковки;Планшеты
2048;Серьги-цепочки из красного золота;1973;Y;;;/upload/iblock/e32/e327518fb980e2f56be4857bc2444857.png;;text;/upload/iblock/045/045a1b0352f7a21d3f6c38b81bec830e.png;;text;sergi_tsepochki_iz_krasnogo_zolota;500;;2504794;;;;Серьги;Красное золото;;585;;;;;;;;;;;;Ювелирные изделия;Серьги;Серьги-цепочки
2049;Упаковка-планшет мужская из кож для украшений;1974;Y;;;/upload/iblock/242/242f3086941fdb24eb788d58f36c7991.jpg;;text;/upload/iblock/d95/d9597120c8c9a82190122e1e302a5337.jpg;;text;upakovka_planshet_muzhskaya_iz_kozh_dlya_ukrasheniy;500;;000097;;;;Упаковки;;3.1100;;;;;;;;;;;1.0000;3.0000;Ювелирные изделия;Упаковки;Планшеты
2051;Серьги из золота;1975;Y;;;/upload/iblock/f7d/f7d31540fc7cf396b55bedfa28bab99f.png;;text;/upload/iblock/192/1925acc4db7c4733780dfb96a1fd81be.png;;text;sergi_iz_zolota;500;;2500103;;;;Серьги;Красное золото;;585;;;;;;;;;;;;Ювелирные изделия;Серьги;Серьги-цепочки
2052;Сахарница из серебра;1976;Y;;;/upload/iblock/17a/17a00c822ddbf8f012dbcc8b37173bc3.jpg;;text;/upload/iblock/7d9/7d97bb9b09400ee1eb203989d54f8206.jpg;;text;sakharnitsa_iz_serebra;500;;000099;;;;Столовое серебро;Серебро;;875;;;;;;;;;;;;Ювелирные изделия;Другое;Столовое серебро
2054;Золотые серьги-цепочки;1977;Y;;;/upload/iblock/56f/56f2854962c207e7fa66832fea3463e5.jpg;;text;/upload/iblock/85e/85ef9cc004089693154d7abe001658cb.jpg;;text;zolotye_sergi_tsepochki;500;;026846;;;;Серьги;Красное золото;;585;;;;;;;;;;;;Ювелирные изделия;Серьги;Серьги-цепочки
2055;Набор столовых приборов из серебра;1978;Y;;;/upload/iblock/e21/e216ff9f60dacdd6b853667fc99c78be.jpg;;text;/upload/iblock/a5c/a5c5706fbdebb4ebca93bc244be5bd2d.jpg;;text;nabor_stolovykh_priborov_iz_serebra;500;;000100;;;;Столовое серебро;Серебро;3.2000;875;;;;;;;;;;1.0000;4.0000;Ювелирные изделия;Другое;Столовое серебро
2057;Серьги-цепочки из золота с фианитами;1979;Y;;;/upload/iblock/84f/84fde7fcf63c1f292991201baf985106.jpg;;text;/upload/iblock/018/018e665091c8d07dabb6e76dfb9e2f23.jpg;;text;sergi_tsepochki_iz_zolota_s_fianitami;500;;024796;;;;Серьги;Красное золото;;585;;;;;;;;;;;;Ювелирные изделия;Серьги;Серьги-цепочки
2058;"Сувенир-статуэтка ""Денежное дерево"" из желтого золота";1980;Y;;;/upload/iblock/be6/be6fd552d6923a5ce0bd2ab15d140699.jpg;;text;/upload/iblock/468/4682e5f38ebebfc6776be3d8c4a06bd0.jpg;;text;suvenir_statuetka_denezhnoe_derevo_iz_zheltogo_zolota;500;;000101;;;;Сувениры;Желтое золото;;585;;;;;;;;;;;;Ювелирные изделия;Другое;Сувениры
2060;Серьги-конго из красного и белого золота;1981;Y;;;/upload/iblock/db3/db3c48b13e8ecc479b48a412ea1ea337.jpg;;text;/upload/iblock/e6c/e6c614e4c240a9b2f6fb4d31c1adafe3.jpg;;text;sergi_kongo_iz_krasnogo_i_belogo_zolota;500;;0230001;;;;Серьги;Белое золото;;585;;;;;;;;;;;;Ювелирные изделия;Серьги;Конго
2060;Серьги-конго из красного и белого золота;1981;Y;;;/upload/iblock/db3/db3c48b13e8ecc479b48a412ea1ea337.jpg;;text;/upload/iblock/e6c/e6c614e4c240a9b2f6fb4d31c1adafe3.jpg;;text;sergi_kongo_iz_krasnogo_i_belogo_zolota;500;;0230001;;;;Серьги;Красное золото;;585;;;;;;;;;;;;Ювелирные изделия;Серьги;Конго
2061;"Сувенир-статуэтка ""Орел"" из белого и желтого золота на деревянной подставке";1982;Y;;;/upload/iblock/872/8721c74c4d7286c78449cc4de55f1de9.jpg;;text;/upload/iblock/446/446d2323c8ba86cdd8bd70e0e730dc52.jpg;;text;suvenir_statuetka_orel_iz_belogo_i_zheltogo_zolota_na_derevyannoy_podstavke;500;;000102;;;;Сувениры;Желтое золото;;585;;;;;;;;;;;;Ювелирные изделия;Другое;Сувениры
2061;"Сувенир-статуэтка ""Орел"" из белого и желтого золота на деревянной подставке";1982;Y;;;/upload/iblock/872/8721c74c4d7286c78449cc4de55f1de9.jpg;;text;/upload/iblock/446/446d2323c8ba86cdd8bd70e0e730dc52.jpg;;text;suvenir_statuetka_orel_iz_belogo_i_zheltogo_zolota_na_derevyannoy_podstavke;500;;000102;;;;Сувениры;Белое золото;;585;;;;;;;;;;;;Ювелирные изделия;Другое;Сувениры
2063;"Сувенир-статуэтка ""Конь"" из керамики и желтого золота";1983;Y;;;/upload/iblock/c79/c799a47767c95943d2e722f1ec59454f.jpeg;;text;/upload/iblock/4d1/4d12266d3f58ea7f340f522cde466694.jpeg;;text;suvenir_statuetka_kon_iz_keramiki_i_zheltogo_zolota;500;;000103;;да;;Сувениры;Желтое золото;3.1100;585;;;;;;;;;;1.0000;3.0000;Ювелирные изделия;Другое;Сувениры
2065;Серьги конго из комбинированного золота с алмазной гранью;1984;Y;;;/upload/iblock/2ed/2ede6739e3c477e340609d0710d82bc3.jpg;;text;/upload/iblock/786/7867ce75a5762ff5440150272f56cf18.jpg;;text;sergi_kongo_iz_kombinirovannogo_zolota_s_almaznoy_granyu;500;;020695;;;;Серьги;Белое золото;;585;;;;;;;;;;;;Ювелирные изделия;Серьги;Конго
2065;Серьги конго из комбинированного золота с алмазной гранью;1984;Y;;;/upload/iblock/2ed/2ede6739e3c477e340609d0710d82bc3.jpg;;text;/upload/iblock/786/7867ce75a5762ff5440150272f56cf18.jpg;;text;sergi_kongo_iz_kombinirovannogo_zolota_s_almaznoy_granyu;500;;020695;;;;Серьги;Красное золото;;585;;;;;;;;;;;;Ювелирные изделия;Серьги;Конго
2067;Серьги-конго из золота;1985;Y;;;/upload/iblock/191/19183b70ec122235d1507d033682eee4.png;;text;/upload/iblock/6e7/6e76f6cc4ec001943514873af98be534.png;;text;sergi_kongo_iz_zolota;500;;2210314;;;;Серьги;Красное золото;;585;;;;;;;;;;;;Ювелирные изделия;Серьги;Конго
2068;Сувенир-часы из золота и янтаря;1986;Y;;;/upload/iblock/bc9/bc9bed90859d597cd3a8a5abf565773f.jpg;;text;/upload/iblock/a39/a39ed862bc9cc31dc4d81ed886379a9a.jpg;;text;suvenir_chasy_iz_zolota_i_yantarya;500;;000104;да;;;Сувениры;Желтое золото;3.3300;585;;;;;;;;;;3.0000;12.0000;Ювелирные изделия;Другое;Сувениры
2074;Серьги-конго из красного золота;1987;Y;;;/upload/iblock/76d/76da22f28e0bfa20b3cc3207d6f2acb4.jpg;;text;/upload/iblock/1ef/1ef23215f7d85f6978abb37e3e82df82.jpg;;text;sergi_kongo_iz_krasnogo_zolota;500;;0230003;;;;Серьги;Красное золото;;585;;;;;;;;;;;;Ювелирные изделия;Серьги;Конго
2077;Серьги из золота с бриллиантами;1988;Y;;;/upload/iblock/2bf/2bf01d5b28168162fc1721c60067feb7.jpg;;text;/upload/iblock/785/785a4b2af2f30c7033be1b7b657b416e.jpg;;text;sergi_iz_zolota_s_brilliantami;500;;1020930;;;;Серьги;Красное золото;;585;;;;;;;;;;;;Ювелирные изделия;Серьги;Короткие
2080;Серьги из золота со вставками из фианита;1989;Y;;;/upload/iblock/115/1159dd9933211faff61abfb55d4f181f.png;;text;/upload/iblock/6b1/6b15f52ddc755679da2fec0c88ff1aba.png;;text;sergi_iz_zolota_so_vstavkami_iz_fianita;500;;2417158;;;;Серьги;Красное золото;;585;;;;;;;;;;;;Ювелирные изделия;Серьги;Короткие
2081;Чокеры мужские из кожи с серебряными шипами;1990;Y;;;/upload/iblock/400/400c05579ee326da704d85c057c2bb8c.jpg;;text;/upload/iblock/137/1377374d9d2e9f48cbea5ecfceceeb58.jpg;;text;chokery_muzhskie_iz_kozhi_s_serebryanymi_shipami;500;;000105;;;;Чокеры;Серебро;;875;;;;;;;;;;;;Ювелирные изделия;Для мужчин;Чокеры
2085;Серьги из красного и белого золота с бриллиантами и рубином;1991;Y;;;/upload/iblock/83b/83bf9026505c6601dbed41a46c03eb8b.jpg;;text;/upload/iblock/919/919837932bd50e15bb7cc4a2a3bf75cd.jpg;;text;sergi_iz_krasnogo_i_belogo_zolota_s_brilliantami_i_rubinom;500;;1308012;;;;Серьги;Белое золото;;585;;;;;;;;;;;;Ювелирные изделия;Серьги;Короткие
2085;Серьги из красного и белого золота с бриллиантами и рубином;1991;Y;;;/upload/iblock/83b/83bf9026505c6601dbed41a46c03eb8b.jpg;;text;/upload/iblock/919/919837932bd50e15bb7cc4a2a3bf75cd.jpg;;text;sergi_iz_krasnogo_i_belogo_zolota_s_brilliantami_i_rubinom;500;;1308012;;;;Серьги;Красное золото;;585;;;;;;;;;;;;Ювелирные изделия;Серьги;Короткие
2086;Чокеры мужские из керамики и серебра;1992;Y;;;/upload/iblock/23e/23e90a7319d65dd6789d9964f514d703.jpg;;text;/upload/iblock/746/746eeb6f2509f77297a19c029a8984ee.jpg;;text;chokery_muzhskie_iz_keramiki_i_serebra;500;;000106;;;;Чокеры;Серебро;;875;;;;;;;;;;;;Ювелирные изделия;Для мужчин;Чокеры
2086;Чокеры мужские из керамики и серебра;1992;Y;;;/upload/iblock/23e/23e90a7319d65dd6789d9964f514d703.jpg;;text;/upload/iblock/746/746eeb6f2509f77297a19c029a8984ee.jpg;;text;chokery_muzhskie_iz_keramiki_i_serebra;500;;000106;;;;Чокеры;Керамика;;875;;;;;;;;;;;;Ювелирные изделия;Для мужчин;Чокеры
2089;Чокеры из керамики и белого золота;1993;Y;;;/upload/iblock/1b7/1b7ab0ec378306854b84ad9d6d48405a.jpg;;text;/upload/iblock/0eb/0eb19eea371da33bf3128aeabf38abf7.jpg;;text;chokery_iz_keramiki_i_belogo_zolota;500;;000107;;;;Чокеры;Белое золото;;585;;;;;;;;;;;;Ювелирные изделия;Для мужчин;Чокеры
2089;Чокеры из керамики и белого золота;1993;Y;;;/upload/iblock/1b7/1b7ab0ec378306854b84ad9d6d48405a.jpg;;text;/upload/iblock/0eb/0eb19eea371da33bf3128aeabf38abf7.jpg;;text;chokery_iz_keramiki_i_belogo_zolota;500;;000107;;;;Чокеры;Керамика;;585;;;;;;;;;;;;Ювелирные изделия;Для мужчин;Чокеры
2091;Серьги из золота со вставкой из фианита;1994;Y;;;/upload/iblock/c8e/c8ee2943a449e6348f8e4a6aca8b5244.png;;text;/upload/iblock/ce4/ce4a1443a634cd1974782d4d70c26a0d.png;;text;sergi_iz_zolota_so_vstavkoy_iz_fianita;500;;2435705;;;;Серьги;Красное золото;;585;;;;;;;;;;;;Ювелирные изделия;Серьги;Короткие
2092;Чокеры из желтого золота с изумрудами;1995;Y;;;/upload/iblock/953/953b9f95d4f917c79f6dbe7f87c6155c.png;;text;/upload/iblock/908/90879af02080f6ba0a9f0645ac6578b2.png;;text;chokery_iz_zheltogo_zolota_s_izumrudami;500;;000107;;;;Чокеры;Желтое золото;;585;;;;;;;;;;;;Ювелирные изделия;Для мужчин;Чокеры
2109;Серьги из серебра с корундами сапфировыми и фианитами;1996;Y;;;/upload/iblock/232/232093c76d58436eb3cd98993f67eb78.jpg;;text;/upload/iblock/272/272cb859f6c2377b4248c810181e0bf6.jpg;;text;sergi_iz_serebra_s_korundami_sapfirovymi_i_fianitami;500;; 88020022;;;;Серьги;Серебро;;925;;;;;;;;;;;;Ювелирные изделия;Серьги;Короткие
2110;Чокеры жесткие из желтого золота;1997;Y;;;/upload/iblock/3a5/3a59774d555eb8108aa9a918b18b70a6.jpg;;text;/upload/iblock/844/8449cbcf5cd91b597b1a00aabc9e29b5.jpg;;text;chokery_zheske_iz_zheltogo_zolota;500;;000108;;;;Чокеры;Желтое золото;3.3000;585;;;;;;;;;;1.0000;5.0000;Ювелирные изделия;Для мужчин;Чокеры
2114;Серьги-пусеты из белого золота с бриллиантами и сапфирами;1998;Y;;;/upload/iblock/394/394fa78deeb613baebdb5dcc95ccbfaf.jpg;;text;/upload/iblock/427/42766bb4da4beb5652fcade71ad8fa34.jpg;;text;sergi_pusety_iz_belogo_zolota_s_brilliantami_i_sapfirami;500;;2020827;;да;;Серьги;Белое золото;;585;;;;;;;;;;;;Ювелирные изделия;Серьги;Серьги-пуссеты
2115;Розарии из серебра;1999;Y;;;/upload/iblock/d4e/d4ec2a69622cd109dbd628f1685f3a86.jpg;;text;/upload/iblock/ea9/ea9f438cf25c0317df9fe1347334e74d.jpg;;text;rozarii_iz_serebra;500;;000110;;;;Розарии;Серебро;;;;;;;;;;;;;;Ювелирные изделия;Для мужчин;Розарии
2119;Серьги-пусеты из золота с бриллиантами и сапфирами;2000;Y;;;/upload/iblock/ade/ade0ddc2bac63a5b04be696e3731476a.jpg;;text;/upload/iblock/4fb/4fb20898e59c49d0fce92ee42ad7a0c6.jpg;;text;sergi_pusety_iz_zolota_s_brilliantami_i_sapfirami;500;;2020842;;;;Серьги;Красное золото;;585;;;;;;;;;;;;Ювелирные изделия;Серьги;Серьги-пуссеты
2120;Розарии из белого, черного и желтого золота;2001;Y;;;/upload/iblock/55e/55e0b76ca5fa9028e5bd82da8f5aafd2.jpg;;text;/upload/iblock/5c1/5c163144054dffb26ebc3a40ae43202f.jpg;;text;rozarii_iz_belogo_chernogo_i_zheltogo_zolota;500;;000111;;;;Розарии;Желтое золото;;585;;;;;;;;;;;;Ювелирные изделия;Для мужчин;Розарии
2120;Розарии из белого, черного и желтого золота;2001;Y;;;/upload/iblock/55e/55e0b76ca5fa9028e5bd82da8f5aafd2.jpg;;text;/upload/iblock/5c1/5c163144054dffb26ebc3a40ae43202f.jpg;;text;rozarii_iz_belogo_chernogo_i_zheltogo_zolota;500;;000111;;;;Розарии;Белое золото;;585;;;;;;;;;;;;Ювелирные изделия;Для мужчин;Розарии
2120;Розарии из белого, черного и желтого золота;2001;Y;;;/upload/iblock/55e/55e0b76ca5fa9028e5bd82da8f5aafd2.jpg;;text;/upload/iblock/5c1/5c163144054dffb26ebc3a40ae43202f.jpg;;text;rozarii_iz_belogo_chernogo_i_zheltogo_zolota;500;;000111;;;;Розарии;Черное золото;;585;;;;;;;;;;;;Ювелирные изделия;Для мужчин;Розарии
2122;Серьги из золота с фианитами;2002;Y;;;/upload/iblock/6ce/6ce16cf60d4d97e3ac8779b89a8dca98.jpg;;text;/upload/iblock/415/415ecefe10746a4fbe242c22717702d0.jpg;;text;sergi_iz_zolota_s_fianitami;500;;6001162;;;;Серьги;Красное золото;2.9300;585;;;;;;;;;;1.0000;1.0000;Ювелирные изделия;Серьги;Серьги-пуссеты
2124;Серьги из серебра со вставками из фианита;2003;Y;;;/upload/iblock/2ca/2cac7eff1425edc7e9941f8ccdbfe2cf.png;;text;/upload/iblock/01c/01c2a4e2dbd1b6d1f007cd8d108716e9.png;;text;sergi_iz_serebra_so_vstavkami_iz_fianita;500;;213847;;;;Серьги;Серебро;;925;;;;;;;;;;;;Ювелирные изделия;Серьги;Серьги-пуссеты
2125;Розарии из белого золота и керамики;2004;Y;;;/upload/iblock/7a2/7a210c4c166149c971b0974fd9cd0d83.jpg;;text;/upload/iblock/658/65860b5ca533a5b41caf9e9980505d6a.jpg;;text;rozarii_z_belogo_zolota_i_keramiki;500;;000112;;;;Розарии;Белое золото;3.1100;585;;;;;;;;;;1.0000;3.0000;Ювелирные изделия;Для мужчин;Розарии
2125;Розарии из белого золота и керамики;2004;Y;;;/upload/iblock/7a2/7a210c4c166149c971b0974fd9cd0d83.jpg;;text;/upload/iblock/658/65860b5ca533a5b41caf9e9980505d6a.jpg;;text;rozarii_z_belogo_zolota_i_keramiki;500;;000112;;;;Розарии;Керамика;3.1100;585;;;;;;;;;;1.0000;3.0000;Ювелирные изделия;Для мужчин;Розарии
2138;Серьги-пуссеты из золота с фианитами;2005;Y;;;/upload/iblock/56a/56a1adf813b1c73a71b659580568632b.jpg;;text;/upload/iblock/9d4/9d46020b02439c45ccbd74eeeea71079.jpg;;text;sergi_pussety_iz_zolota_s_fianitami;500;;6001150;;;;Серьги;Красное золото;3.2000;585;;;;;;;;;;1.0000;4.0000;Ювелирные изделия;Серьги;Серьги-пуссеты
2139;Розарии из желтого золота и бриллиантов;2006;Y;;;/upload/iblock/179/179143c3fd8411fa1863de45e25599f8.jpg;;text;/upload/iblock/ec3/ec3afaa1e3183831262a4a3338746c33.jpg;;text;rozarii_iz_zheltogo_zolota_i_brilliantov;500;;000113;;;;Розарии;Желтое золото;3.4400;585;;;;;;;;;;2.0000;10.0000;Ювелирные изделия;Для мужчин;Розарии
2159;Розарии из белого и желтого золота;2007;Y;;;/upload/iblock/26a/26ae11f604aea99db941bb28c8eff70e.jpg;;text;/upload/iblock/7e2/7e24720fb480f8d15ebf28094d277103.jpg;;text;rozarii_iz_belogo_i_zheltogo_zolota;500;;000114;да;да;;Розарии;Желтое золото;3.2000;585;;;;;;;;;;1.0000;4.0000;Ювелирные изделия;Для мужчин;Розарии
2159;Розарии из белого и желтого золота;2007;Y;;;/upload/iblock/26a/26ae11f604aea99db941bb28c8eff70e.jpg;;text;/upload/iblock/7e2/7e24720fb480f8d15ebf28094d277103.jpg;;text;rozarii_iz_belogo_i_zheltogo_zolota;500;;000114;да;да;;Розарии;Белое золото;3.2000;585;;;;;;;;;;1.0000;4.0000;Ювелирные изделия;Для мужчин;Розарии
